Title,IMDb ID,Release Year,Genre,Cast,Synopsis,Rating,Runtime,Certificate,Number of Votes,Gross Revenue
Tahkhana,tt0260411,1986,"Action, Drama, Horror","Directors:, Shyam Ramsay, , Tulsi Ramsay, | ,     Stars:, Rana Jung Bahadur, , Hemant Birje, , Deepak, , Sunil Dhawan","A dying Thakur Surjeet Singh bequeaths the entire estate to his son, Raghuvir, disowning the other, Dhurjan, the family's black sheep, who also indulges in black magic. The latter swears to...                See full summary »",5.4,117 min,Not Rated,230,
The Ones You Didn't Burn,tt14080416,2022,Horror,"Director:, Elise Finnerty, | ,     Stars:, Samuel Dunning, , Elise Finnerty, , Estelle Girard Parks, , Jenna Rose Sander","After their father passes away, two siblings return to their old family farm to sell off the land. However, darker forces may be at play that will force them to reanalyze their relation to their ancestor's land.",7.2,70 min,,45,
Frankenstein vs. Baragon,tt0059205,1965,"Horror, Sci-Fi, Thriller","Director:, Ishirô Honda, | ,     Stars:, Nick Adams, , Kumi Mizuno, , Tadao Takashima, , Yoshio Tsuchiya","Near the end of WWII, Germans transport the immortal heart of Frankenstein's monster to Japan, where it is seeming lost in the bombing of Hiroshima. Years later a wild boy is found, born from the immortal heart.",5.5,87 min,Unrated,2282,
Blackenstein,tt0069795,1973,"Horror, Sci-Fi","Director:, William A. Levey, | ,     Stars:, John Hart, , Ivory Stone, , Joe De Sue, , Roosevelt Jackson","Eddie is a Vietnam war veteran who loses both his arms and his legs when he steps on a land mine. A brilliant surgeon is able to attach new limbs, but his assistant switches the DNA injections, transforming him into a huge hulking monster.",3.4,78 min,R,1320,
Watching,tt12998268,II) (2019,"Horror, Thriller","Director:, Kim Sung-Gi, | ,     Stars:, Ye-won Kang, , Hak-joo Lee, , Joo Suk-tae, , Im Ji-Hyun","Young-Woo (Gang Ye-Won) is a career woman and a workaholic. One night, she is kidnapped by Joon-Ho (Lee Hak-Joo) in the company's parking garage. Joon-Ho works security for the building. Young-Woo struggles to escape from Joon-Ho.",5.8,97 min,,212,
The Unearthly,tt0051134,1957,"Sci-Fi, Horror","Director:, Boris Petroff, | ,     Stars:, John Carradine, , Myron Healey, , Allison Hayes, , Marilyn Buferd","Mad doctor uses patients at his isolated psychiatric institute as subjects in his attempts to create longevity by surgically installing an artificial gland in their skulls, with disastrous results.",3.2,73 min,Approved,1824,
Not Forgotten,tt1127221,2009,"Horror, Thriller","Director:, Dror Soref, | ,     Stars:, Simon Baker, , Paz Vega, , Michael DeLorenzo, , Chloë Grace Moretz","In a Tex-Mex border town, a man and his wife must face their tortured pasts in order to save their kidnapped daughter.",4.7,96 min,R,2782,"53,723"
Night of the Bloody Apes,tt0063090,1969,"Crime, Drama, Horror","Director:, René Cardona, | ,     Stars:, José Elías Moreno, , Carlos López Moctezuma, , Armando Silvestre, , Norma Lazareno","A doctor tries to save his son's life through a complicated heart transplant operation, the involuntary donor being a gorilla. Eventually, the young man turns into a violent hybrid beast.",4.9,83 min,R,1159,
A Nymphoid Barbarian in Dinosaur Hell,tt0102569,1990,"Fantasy, Horror, Sci-Fi","Director:, Brett Piper, | ,     Stars:, Paul Guzzi, , Linda Corwin, , Alex Pirnie, , Mark Deshaies","In a post-Armageddon world, a young woman finds herself in a fight for survival against mutant cavemen, dinosaurs and other prehistoric animals.",2.7,82 min,Not Rated,1730,
Babysitter Massacre,tt2585548,2013,"Horror, Thriller","Director:, Henrique Couto, | ,     Stars:, Erin R. Ryan, , Marylee Osborne, , Joni Durian, , Tara Clark","Young women start a babysitting business until one of their friends dies. Years later, they go their separate ways, but someone starts killing them one at a time on Halloween.",4.2,78 min,,396,
Target Earth,tt0140600,1998 TV Movie,"Horror, Sci-Fi","Director:, Peter Markle, | ,     Stars:, Janell McLeod, , John R. Copeman, , Tim Parati, , John C. McGinley","A young girl returns home after being abducted - and that's pretty much the story! This flick is filled with all sorts of sci-fi surprises - big implants, an FBI investigation and a ...                See full summary »",4.2,95 min,,436,
Making Contact,tt0089378,1985,"Action, Adventure, Drama","Director:, Roland Emmerich, | ,     Stars:, Joshua Morrell, , Eva Kryll, , Tammy Shields, , Jan Zierold","Believing to be able to communicate with his deceased father, a young boy develops psychic powers where he uses them to try to stop supernatural forces threatening his family and friends, especially a possessed ventriloquist dummy.",4.7,98 min,PG,1690,
Corona Zombies,tt12098392,2020 Video,"Comedy, Horror","Director:, Charles Band, | ,     Stars:, Cody Renee Cameron, , Robin Sydney, , Pavel Bédi, , Russell Coker","Barbie returns home after a quarrel over toilet paper, only to turn on the news to discover that there is an outbreak of ""coronavirus"". What's more, the virus appears to turn people into zombies. An island and a strip club are attacked.",2.5,61 min,,871,
Babylon 5: The Lost Tales,tt0871427,2007 Video,"Adventure, Drama, Horror","Directors:, J. Michael Straczynski, , Sara Barnes, | ,     Stars:, Bruce Boxleitner, , Tracy Scoggins, , Peter Woodward, , Alan Scarfe","It's the tenth anniversary of the Interstellar Alliance, and President Sheridan is on his way to Babylon 5 for the celebration. However, he must first deal with a threat from the future, while Lochley handles a case of demonic possession.",6.4,75 min,Not Rated,4608,
V/H/S,tt9212316,2018,Horror,"Stars:, Imogen Gurney, , Jon Michael Simpson, , Sidney Nicole Rogers, , Chloe Gonzalez","The next generation of the horror anthology series, bringing four new frightening experiences to the palm of your hand.",6.0,,TV-14,243,
Iruttu,tt9319840,2019,"Drama, Horror, Mystery","Director:, V.Z. Dhorai, | ,     Stars:, Sundar C., , Sakshi Chaudhary, , Dhansika, , Vimala Raman",A cop who takes charge at a police station in a hill station goes after the reasons behind a few unnatural deaths which seem mysterious like never before.,5.0,133 min,,433,
Frostbiter: Wrath of the Wendigo,tt0116371,1995,"Comedy, Horror","Director:, Tom Chaney, | ,     Stars:, Ron Asheton, , Lori Baker, , Patrick Butler, , Devlin Burton","A duo of gun happy redneck hunters stupidly break a sacred circle in a hunting spree, which releases the deadly wendigo. The wendigo kills many of the hunters gruesomely, leaving the chosen...                See full summary »",4.5,84 min,R,776,
Living Among Us,tt3334418,2018,"Comedy, Fantasy, Horror","Director:, Brian A. Metcalf, | ,     Stars:, Thomas Ian Nicholas, , William Sadler, , Andrew Keegan, , Esmé Bianco","Vampires have just made themselves public. Now a group of documentarians have been granted access to learn how they live and coexist with humans. But as reality sets in, the crew realize their very lives are in danger.",5.3,87 min,TV-MA,2855,
Ghost Town,tt0095215,1988,"Action, Horror, Western","Directors:, Richard McCarthy, , Mac Ahlberg, | ,     Stars:, Franc Luz, , Catherine Hickland, , Jimmie F. Skaggs, , Penelope Windust","A modern-day deputy tracks an abducted girl to a ghost town, and the spirits of the past who took her.",5.3,85 min,R,1704,
Streets of Vengeance,tt5195832,2016,"Action, Horror, Thriller","Directors:, Paul Ragsdale, , Angelica De Alba, | ,     Stars:, Delawna McKinney, , Anthony Iava To'omata, , Paige Le Ney, , Daniel James Moody","Former adult film star, Mila, is attacked by a misogynistic cult known as The Sword. She turns vigilante and puts a group of bad-ass girls together and seeks revenge.",4.4,101 min,,148,
The Castle of the Living Dead,tt0057924,1964,"Horror, Sci-Fi, Thriller","Directors:, Warren Kiefer, , Luciano Ricci, | ,     Stars:, Christopher Lee, , Gaia Germani, , Philippe Leroy, , Mirko Valentin","Count Drago invites entertainers to his castle, but what the people don't know is that Drago mummifies animals and humans.",5.7,90 min,,1050,
The Human Duplicators,tt0059290,1965,"Horror, Sci-Fi","Directors:, Hugo Grimaldi, , Arthur C. Pierce, | ,     Stars:, George Nader, , Barbara Nichols, , George Macready, , Dolores Faith","An alien is dispatched from a faraway galaxy to take over the Earth by ""duplicating"" humans and creating a race of zombies resembling animated pottery in this low-budget sci-fi film. Enjoy ...                See full summary »",3.2,80 min,,862,
Eyeless Jack,tt7140554,2018,Horror,"Directors:, Chris Barcia, , Joanna 'Priss' Medina, | ,     Stars:, Lance Bilodeau, , Candi Core, , Alyssa Perez",Judge Mathis goes on a thrilling adventure on the quest to find the lost aura of space.,8.7,,,35,
Aberrance,tt18376308,2022,"Crime, Drama, Horror","Director:, Baatar Batsukh, | ,     Stars:, Sukhee Ariunbyamba, , Bayarsanaa Batchuluun, , Badamtsetseg Batmunkh, , Selenge Chadraabal","An estranged couple takes a retreat in the woods. Foreboding neighbors, frivolous friends, and dark unseen forces lead to a shocking conclusion.",8.5,75 min,,43,
Dead House,tt3171784,2014,Horror,"Director:, Brini Amerigo, | ,     Stars:, Danny Cutler, , Alex Lucchesi, , Alex Southern, , Kate Speak","In a mansion in the woods, the peaceful life of a medical scientist and his family is upset by a three masked men raid. During an endless night of terror and violence, the unthinkable ...                See full summary »",3.6,75 min,,605,
Dinosaur Hotel,tt13296032,2021,"Horror, Mystery, Sci-Fi","Director:, Jack Peter Mundy, | ,     Stars:, Nicole Nabi, , Chelsea Greenwood, , Sofia Lacey, , Chrissie Wunna","Sienna is desperate to win a large cash prize in a secret underground game show. However, dinosaurs begin to hunt her down for the entertainment of the rich and wealthy. Can she be the last to survive the horrific night to win the prize?",1.9,77 min,,622,
Eegah,tt0055946,1962,"Adventure, Comedy, Fantasy","Director:, Arch Hall Sr., | ,     Stars:, Arch Hall Jr., , Marilyn Manning, , Richard Kiel, , Arch Hall Sr.","Teenagers stumble across a prehistoric caveman, who goes on a rampage.",2.2,92 min,Unrated,6008,
Trail to Terror,tt5863880,2016,"Documentary, Adventure, Horror","Director:, Dakota Laden, | ,     Stars:, Chelsea Laden, , Dakota Laden, , Coalin Smith, , Tanner Wiseman","A real life documentary about Fear. Dakota Laden takes his sister, Chelsea, and best friends Tanner and Coalin on a five night journey to test their limits of fear. This real life ...                See full summary »",6.3,117 min,,273,
Where the Scary Things Are,tt12684068,2022,Horror,"Director:, B. Harrison Smith, | ,     Stars:, Katelyn Branch, , Michael Cervantes, , Peter Cote, , Paul Cottman","A group of teenagers inspired by a high school ""Create Your Own Urban Legend"" project quickly get out of hand in their desire for more ""likes"" and going viral with deadly consequences.",3.1,93 min,R,592,
Dark Nature,tt1285216,2009,"Horror, Thriller","Director:, Marc de Launay, | ,     Stars:, Niall Greig Fulton, , Tom Carter, , Doreen McGillivray, , Vanya Eadie",A family holiday turns into a fight for survival in the inhospitable wilderness of remote Scotland.,3.1,76 min,,290,
Dark Souls II,tt2794338,2014 Video Game,"Action, Adventure, Fantasy","Director:, Yui Tanimura, | ,     Stars:, Amy Nolan, , Andrew Tiernan, , Andy Beckwith, , Andy Gathergood","A cursed warrior travels to Drangleic, the forgotten land of a once-great king, hoping to find a cure before going insane.",8.0,,T,3468,
Agatha Christie: Ordeal by Innocence,tt12157412,2014,"Crime, Horror, Mystery","Stars:, Phoebe Waller-Bridge, , Mark Umbers, , Priyanga Burford, , Arthur Hughes",Add a Plot,7.7,30 min,,63,
The Monument Mythos,tt26573083,2020– ,"History, Horror, Sci-Fi","Stars:, Lev, , Eliana Gallagher, , Rohan Gerry, , Giorgia Pellicciaro","In an alternate universe, bizarre events occur near various monuments around the world, most commonly in the United States.",8.8,,,30,
Summer's Moon,tt1285010,2009,"Horror, Thriller","Director:, Lee Demarbre, | ,     Stars:, Ashley Greene, , Peter Mooney, , Barbara Niven, , Stephen McHattie",A family of serial killers stalk a young woman out to find the father she's never known.,4.4,91 min,R,3329,
Love You as the World Ends,tt14300330,2021–2023,"Action, Horror, Mystery","Stars:, Marie Iitoyo, , Ryoma Takeuchi, , Ayami Nakajô, , Shô Kasamatsu",A car mechanic fights to survive an invasion of the living dead while holding onto the hope that he'll be reunited with the woman he loves.,6.4,60 min,,144,
Gangnam Zombie,tt21109552,2023,Horror,"Director:, Soo Sung Lee, | ,     Stars:, Il-Joo Ji, , Ji-Yeon Park, , Kyoung-Hoon Jo, , Min Choi","Citizens from upscale Gangnam in Seoul start experiencing unusual and terrifying symptoms, devolving into inhuman creatures, leaving only a few survivors with the possibility to make it out alive.",3.2,81 min,,304,
Blackout,tt0088816,1985,"Crime, Drama, Horror","Director:, Douglas Hickox, | ,     Stars:, Keith Carradine, , Kathleen Quinlan, , Richard Widmark, , Michael Beck",A police officer suspects that a local husband and father who has recently undergone facial surgery because of injuries received in a car accident is in reality the same man who committed a quadruple murder several years before.,6.1,100 min,,990,
Killing Spree,tt0093346,1987,Horror,"Director:, Tim Ritter, | ,     Stars:, Asbestos Felt, , Courtney Lercara, , Raymond Carbone, , Bruce Paquette","A man suspects his wife of adultery and goes on a killing spree, eliminating all he believes are sleeping with her, but his victims don't stay dead.",5.0,88 min,,926,
Kaali Khuhi,tt10235600,2020,"Drama, Horror, Mystery","Director:, Terrie Samundra, | ,     Stars:, Shabana Azmi, , Sanjeeda Sheikh, , Satyadeep Misra, , Riva Arora","Shivangi, a 10 year old girl, is put to the ultimate test to save her family's village from the restless ghosts of its horrific past.",3.6,90 min,TV-14,1339,
Crocodile 2: Death Swamp,tt0257510,2002,"Action, Adventure, Horror","Director:, Gary Jones, | ,     Stars:, Heidi Lenhart, , Chuck Walczak, , Jon Sklaroff, , Darryl Theirse","A criminal carrying stolen money and gold hijacks a plane that crashes in a Mexican swamp, where the survivors are terrorized by a giant crocodile.",3.7,93 min,R,2173,
